지점,지점명,일시,평균최고기온(°C),월합강수량(00~24h만)(mm)
235,보령,2023-02,7.7,.4
235,보령,2023-03,14.8,7.2
235,보령,2023-04,18.3,42.4
235,보령,2023-05,23.1,190.8
235,보령,2023-06,26.4,95.1
235,보령,2023-07,29.1,772.2
235,보령,2023-08,31.1,107.8
235,보령,2023-09,27.4,288.4
235,보령,2023-10,21.2,25.5
235,보령,2023-11,13.3,65.2
235,보령,2023-12,7.4,112.5
235,보령,2024-01,5.8,29.5
235,보령,2024-02,8.6,92.6
235,보령,2024-03,12.2,35.8
235,보령,2024-04,20.2,48.8
235,보령,2024-05,22.4,130.9
235,보령,2024-06,27.7,89
235,보령,2024-07,29.6,557.3
235,보령,2024-08,33.2,149.7
235,보령,2024-09,31.1,234.9
235,보령,2024-10,22.3,58.3
235,보령,2024-11,16.7,49
235,보령,2024-12,7.3,18.5
236,부여,2018-01,2.9,25
236,부여,2018-02,5.7,43.1
236,부여,2018-03,14.7,99.3
236,부여,2018-04,19.7,156.5
236,부여,2018-05,24.4,116.1
236,부여,2018-06,28.9,107.1
236,부여,2018-07,32.6,278.8
236,부여,2018-08,33.6,277
236,부여,2018-09,26.2,98.3
236,부여,2018-10,19.6,159.2
236,부여,2018-11,14.6,66
236,부여,2018-12,6,31.5
236,부여,2019-01,5.9,.5
236,부여,2019-02,7.8,37.6
236,부여,2019-03,13.7,35
236,부여,2019-04,18.6,73.7
236,부여,2019-05,26.2,44.3
236,부여,2019-06,27.5,59.9
236,부여,2019-07,29.8,216.7
236,부여,2019-08,31.9,102.1
236,부여,2019-09,27.1,191.9
236,부여,2019-10,21.9,85.6
236,부여,2019-11,15.2,113.5
236,부여,2019-12,8,31.2
236,부여,2020-01,8,79.6
236,부여,2020-02,9.2,92.4
236,부여,2020-03,14.4,19.3
236,부여,2020-04,18,17.7
236,부여,2020-05,24,108.5
236,부여,2020-06,28.4,188.4
236,부여,2020-07,27.1,492.6
236,부여,2020-08,31,367.8
236,부여,2020-09,25.8,208.9
236,부여,2020-10,20.6,4.4
236,부여,2020-11,14.3,41.8
236,부여,2020-12,6.1,3.4
236,부여,2021-01,4.3,32.1
236,부여,2021-02,9.6,18.1
236,부여,2021-03,15.8,95.7
236,부여,2021-04,20.4,42.3
236,부여,2021-05,23,136.9
236,부여,2021-06,27.9,76.9
236,부여,2021-07,31.9,187.7
236,부여,2021-08,29.8,227.6
236,부여,2021-09,26.9,187.1
236,부여,2021-10,21.8,36.9
236,부여,2021-11,14.7,73.4
236,부여,2021-12,7.7,8.7
236,부여,2022-01,5,3.5
236,부여,2022-02,6.1,2.5
236,부여,2022-03,14,76.1
236,부여,2022-04,21.3,62.6
236,부여,2022-05,25.2,4
236,부여,2022-06,28.3,123.4
236,부여,2022-07,31,168.5
236,부여,2022-08,29.3,615.6
236,부여,2022-09,27.6,87
236,부여,2022-10,20.6,103.7
236,부여,2022-11,16.8,36.4
236,부여,2022-12,3.8,17.8
236,부여,2023-01,5.3,35.7
236,부여,2023-02,9.1,4.3
236,부여,2023-03,17.6,13.2
236,부여,2023-04,20.1,60.6
236,부여,2023-05,25,248.1
236,부여,2023-06,28.9,122.2
236,부여,2023-07,30.1,880.3
236,부여,2023-08,32,300.6
236,부여,2023-09,27.9,303
236,부여,2023-10,21.9,16.7
236,부여,2023-11,13.5,58.1
236,부여,2023-12,7.4,122.2
236,부여,2024-01,5.9,43.9
236,부여,2024-02,9.2,135.8
236,부여,2024-03,13.3,49.8
236,부여,2024-04,22,58.7
236,부여,2024-05,24.7,134
236,부여,2024-06,29.6,91.2
236,부여,2024-07,30.4,568.9
236,부여,2024-08,33.6,40.8
236,부여,2024-09,31,162.6
236,부여,2024-10,21.4,84.5
236,부여,2024-11,16.2,46
236,부여,2024-12,6.7,16.1
238,금산,2018-01,2,25.7
238,금산,2018-02,5,28.1
238,금산,2018-03,14.5,91.5
238,금산,2018-04,20,142.4
238,금산,2018-05,24.4,110.4
238,금산,2018-06,28.7,104.3
238,금산,2018-07,32.2,163.5
238,금산,2018-08,33.2,410.4
238,금산,2018-09,25.5,135.2
238,금산,2018-10,18.6,112.6
238,금산,2018-11,14.1,45.5
238,금산,2018-12,5.4,27.6
238,금산,2019-01,5.2,6.4
238,금산,2019-02,7.7,41.5
238,금산,2019-03,14,33
238,금산,2019-04,18.3,93
238,금산,2019-05,26.1,44.2
238,금산,2019-06,27.5,101
238,금산,2019-07,29.3,141.1
238,금산,2019-08,31.4,105.8
238,금산,2019-09,26.4,236.4
238,금산,2019-10,20.9,99.3
238,금산,2019-11,15.5,47.9
238,금산,2019-12,7.7,33
238,금산,2020-01,7.3,80.8
238,금산,2020-02,9,83.9
238,금산,2020-03,14.6,20.5
238,금산,2020-04,17.7,35.6
238,금산,2020-05,24.2,80.5
238,금산,2020-06,28.4,234
238,금산,2020-07,26.6,628
238,금산,2020-08,31.3,373.4
238,금산,2020-09,25.3,167.2
238,금산,2020-10,19.9,4.1
238,금산,2020-11,14,41.9
238,금산,2020-12,5.7,8.3
238,금산,2021-01,4.5,23.5
238,금산,2021-02,9.5,19.3
238,금산,2021-03,15.7,88
238,금산,2021-04,20.4,39.3
238,금산,2021-05,22.7,162.7
238,금산,2021-06,27.9,105.6
238,금산,2021-07,31.6,300.8
238,금산,2021-08,29.4,297.2
238,금산,2021-09,26.2,151.9
238,금산,2021-10,21.2,44
238,금산,2021-11,14.4,50.7
238,금산,2021-12,7.3,7.1
238,금산,2022-01,4.8,1.5
238,금산,2022-02,5.6,4.1
238,금산,2022-03,14.4,80.6
238,금산,2022-04,21.1,63.3
238,금산,2022-05,24.8,4.7
238,금산,2022-06,27.9,145.4
238,금산,2022-07,30.2,183.7
238,금산,2022-08,28.9,265.7
238,금산,2022-09,26.7,68.2
238,금산,2022-10,20.1,59.3
238,금산,2022-11,16.1,54.2
238,금산,2022-12,3.2,18
238,금산,2023-01,5,28.7
238,금산,2023-02,8.1,8.7
238,금산,2023-03,17,22
238,금산,2023-04,19.7,46.1
238,금산,2023-05,24.3,211.5
238,금산,2023-06,28.7,196.9
238,금산,2023-07,29.9,624.5
238,금산,2023-08,31.4,248.7
238,금산,2023-09,27,218.5
238,금산,2023-10,20.9,7.6
238,금산,2023-11,13,60
238,금산,2023-12,7.1,127.7
238,금산,2024-01,5.2,54.3
238,금산,2024-02,8.8,95.7
238,금산,2024-03,12.8,72.7
238,금산,2024-04,22,46.4
238,금산,2024-05,24.3,83.2
238,금산,2024-06,29.3,119.7
238,금산,2024-07,30.3,501.5
238,금산,2024-08,33.8,56.7
238,금산,2024-09,30.9,264.8
238,금산,2024-10,21.2,81
238,금산,2024-11,15.8,32.7
238,금산,2024-12,6.4,7.5
239,세종,2019-05,,.2
239,세종,2019-06,27.3,103.5
239,세종,2019-07,29.4,274.4
239,세종,2019-08,31.3,187.7
239,세종,2019-09,26.5,163.2
239,세종,2019-10,21.1,91.6
239,세종,2019-11,14.4,112.2
239,세종,2019-12,6.9,26.5
239,세종,2020-01,7.1,81.3
239,세종,2020-02,8.3,89.7
239,세종,2020-03,14.3,22.6
239,세종,2020-04,17.9,17.6
239,세종,2020-05,24,91.6
239,세종,2020-06,28.5,214.2
239,세종,2020-07,27.1,436.4
239,세종,2020-08,31,501.1
239,세종,2020-09,25.4,171.3
239,세종,2020-10,19.8,6.4
239,세종,2020-11,13.4,50.1
239,세종,2020-12,5,3.5
239,세종,2021-01,3.3,22
239,세종,2021-02,9,14.4
239,세종,2021-03,15.1,99.8
239,세종,2021-04,20.1,56
239,세종,2021-05,22.4,141.9
239,세종,2021-06,27.8,67.8
239,세종,2021-07,31.7,180.7
239,세종,2021-08,29.5,232.1
239,세종,2021-09,26.4,184.6
239,세종,2021-10,21,36.4
239,세종,2021-11,14.3,60.9
239,세종,2021-12,6.4,8
239,세종,2022-01,4.2,2.7
239,세종,2022-02,5.2,2.2
239,세종,2022-03,13.9,77.1
239,세종,2022-04,21.6,53.7
239,세종,2022-05,25.3,9.4
239,세종,2022-06,28.7,118.5
239,세종,2022-07,30.9,239.5
239,세종,2022-08,29.2,421
239,세종,2022-09,27.2,138.8
239,세종,2022-10,20,100.7
239,세종,2022-11,16.1,39.8
239,세종,2022-12,2.6,19
239,세종,2023-01,4.4,26.3
239,세종,2023-02,8.1,4.1
239,세종,2023-03,17.1,18.5
239,세종,2023-04,19.4,48.8
239,세종,2023-05,24.4,194.2
239,세종,2023-06,28.5,112.6
239,세종,2023-07,29.9,866.5
239,세종,2023-08,31.6,301.6
239,세종,2023-09,27.4,373.1
239,세종,2023-10,21.2,5.3
239,세종,2023-11,13,40
239,세종,2023-12,6.7,112.3
239,세종,2024-01,4.8,42.5
239,세종,2024-02,8.7,104
239,세종,2024-03,12.8,48.8
239,세종,2024-04,22.1,43.3
239,세종,2024-05,24.4,128.8
239,세종,2024-06,29.4,104.3
239,세종,2024-07,29.9,542.1
239,세종,2024-08,33.1,70.7
239,세종,2024-09,30.4,232.1
239,세종,2024-10,20.7,97.1
239,세종,2024-11,15.7,43.1
239,세종,2024-12,5.9,6
243,부안,2018-01,2.8,34.6
243,부안,2018-02,5,31.5
243,부안,2018-03,13.9,98.5
243,부안,2018-04,19.1,124.6
243,부안,2018-05,23.7,112.5
243,부안,2018-06,28,105
243,부안,2018-07,32.4,258.2
243,부안,2018-08,33.3,299.5
243,부안,2018-09,26.6,67
243,부안,2018-10,19.6,161.5
243,부안,2018-11,14.8,39.7
243,부안,2018-12,6.6,26.4
243,부안,2019-01,5.6,8.8
243,부안,2019-02,7.3,25.1
243,부안,2019-03,13.5,30.4
243,부안,2019-04,17.9,104.5
243,부안,2019-05,24.6,60.7
243,부안,2019-06,26,89
243,부안,2019-07,29.8,225.5
243,부안,2019-08,31.7,127.4
243,부안,2019-09,27,243
243,부안,2019-10,21.6,86.6
243,부안,2019-11,15.2,55.6
243,부안,2019-12,8.7,30.9
243,부안,2020-01,7.7,79.1
243,부안,2020-02,9,59
243,부안,2020-03,13.6,22.1
243,부안,2020-04,16.1,22.2
243,부안,2020-05,23.1,111.9
243,부안,2020-06,27.2,157.6
243,부안,2020-07,26.5,509.8
243,부안,2020-08,31.3,421.6
243,부안,2020-09,25.8,224.3
243,부안,2020-10,20.5,6.8
243,부안,2020-11,14.6,49.4
243,부안,2020-12,7,31
243,부안,2021-01,4.9,32.6
243,부안,2021-02,9.6,23.3
243,부안,2021-03,14.5,100.4
243,부안,2021-04,19.5,46.4
243,부안,2021-05,22.4,81.7
243,부안,2021-06,27.4,97.1
243,부안,2021-07,31.4,224.6
243,부안,2021-08,30,409.7
243,부안,2021-09,26.9,166.6
243,부안,2021-10,21.9,50.3
243,부안,2021-11,15.1,100.3
243,부안,2021-12,8.4,21
243,부안,2022-01,4.8,5.2
243,부안,2022-02,5.9,11
243,부안,2022-03,13.8,69.7
243,부안,2022-04,19.7,58.3
243,부안,2022-05,24,7.2
243,부안,2022-06,27.4,172.8
243,부안,2022-07,30.5,126.1
243,부안,2022-08,29.6,276.7
243,부안,2022-09,27.2,85.9
243,부안,2022-10,20.6,37.6
243,부안,2022-11,17.2,63.7
243,부안,2022-12,4.5,57
243,부안,2023-01,5.8,35.4
243,부안,2023-02,7.9,4.8
243,부안,2023-03,16.2,19.8
243,부안,2023-04,19.3,48.6
243,부안,2023-05,24.2,236.7
243,부안,2023-06,27.6,247.2
243,부안,2023-07,29.8,647.2
243,부안,2023-08,31.6,168.5
243,부안,2023-09,27.9,191.2
243,부안,2023-10,21.7,13.3
243,부안,2023-11,14.1,104.7
243,부안,2023-12,8.2,136.2
243,부안,2024-01,6.4,54.7
243,부안,2024-02,9.7,130.9
243,부안,2024-03,12.7,75.2
243,부안,2024-04,20.6,56.6
243,부안,2024-05,23.4,88.3
243,부안,2024-06,28.4,77.7
243,부안,2024-07,30.6,325.5
243,부안,2024-08,33.4,37.2
243,부안,2024-09,30.9,165.1
243,부안,2024-10,22,71.6
243,부안,2024-11,16.3,50.4
243,부안,2024-12,7.5,35
244,임실,2018-01,2.5,41.8
244,임실,2018-02,5.6,19.6
244,임실,2018-03,15,95.1
244,임실,2018-04,20,129.7
244,임실,2018-05,23.9,97.7
244,임실,2018-06,28.8,181.4
244,임실,2018-07,32.5,157.1
244,임실,2018-08,32.6,415.6
244,임실,2018-09,25.6,142.9
244,임실,2018-10,18.8,117.4
244,임실,2018-11,14.7,42.5
244,임실,2018-12,6.1,27.4
244,임실,2019-01,5.5,11.1
244,임실,2019-02,7.7,30.9
244,임실,2019-03,13.9,34.6
244,임실,2019-04,18.6,84.7
244,임실,2019-05,25.7,63.7
244,임실,2019-06,27.5,98.5
244,임실,2019-07,29,259.1
244,임실,2019-08,30.8,141.6
244,임실,2019-09,26.7,151.8
244,임실,2019-10,21.4,121.6
244,임실,2019-11,15.4,42.2
244,임실,2019-12,7.4,29.9
244,임실,2020-01,7,73.9
244,임실,2020-02,8.7,59.6
244,임실,2020-03,13.6,45.3
244,임실,2020-04,16.5,40.5
244,임실,2020-05,23.2,77.7
244,임실,2020-06,27.6,173.9
244,임실,2020-07,25.7,514.6
244,임실,2020-08,30.1,631.4
244,임실,2020-09,24.4,158
244,임실,2020-10,19.6,7.6
244,임실,2020-11,13.7,71
244,임실,2020-12,5.6,16.3
244,임실,2021-01,4.2,40.6
244,임실,2021-02,9.3,29.5
244,임실,2021-03,15.4,105.5
244,임실,2021-04,19.4,43.3
244,임실,2021-05,22.1,89.5
244,임실,2021-06,26.9,113.3
244,임실,2021-07,30,223.2
244,임실,2021-08,29,370.9
244,임실,2021-09,25.7,90.8
244,임실,2021-10,21.1,41.3
244,임실,2021-11,14,101.8
244,임실,2021-12,7.5,9.5
244,임실,2022-01,4.8,2.1
244,임실,2022-02,5.2,7.1
244,임실,2022-03,13.9,86.5
244,임실,2022-04,20.8,61.7
244,임실,2022-05,24.3,4.1
244,임실,2022-06,27.3,263.8
244,임실,2022-07,29.5,133.8
244,임실,2022-08,28.5,168.9
244,임실,2022-09,26.5,73.3
244,임실,2022-10,20.4,49
244,임실,2022-11,16.7,74.6
244,임실,2022-12,3.8,41.8
244,임실,2023-01,5.2,21.6
244,임실,2023-02,8.8,14
244,임실,2023-03,17,35.4
244,임실,2023-04,19.2,62.6
244,임실,2023-05,23.8,222
244,임실,2023-06,27.7,208.1
244,임실,2023-07,29.1,708.5
244,임실,2023-08,31,328.2
244,임실,2023-09,27.2,151.6
244,임실,2023-10,21.1,11.1
244,임실,2023-11,13.5,91.5
244,임실,2023-12,7.6,129.8
244,임실,2024-01,6,48.1
244,임실,2024-02,9.5,108.5
244,임실,2024-03,12.9,73.6
244,임실,2024-04,21.7,74.3
244,임실,2024-05,24.3,104.5
244,임실,2024-06,28.2,100.4
244,임실,2024-07,29.6,369.7
244,임실,2024-08,32.6,107.9
244,임실,2024-09,29.9,276.6
244,임실,2024-10,21.5,83.1
244,임실,2024-11,15.4,69.5
244,임실,2024-12,6.4,23.7
245,정읍,2018-01,2.2,41.5
245,정읍,2018-02,5,41.4
245,정읍,2018-03,14.7,100.6
245,정읍,2018-04,20,117.7
245,정읍,2018-05,24.2,85.9
245,정읍,2018-06,28.4,150.3
245,정읍,2018-07,32.4,145.8
245,정읍,2018-08,33.3,291.9
245,정읍,2018-09,25.9,103.5
245,정읍,2018-10,18.6,152.3
245,정읍,2018-11,14.1,39.7
245,정읍,2018-12,5.8,34.4
245,정읍,2019-01,5,16.9
245,정읍,2019-02,7.1,33.5
245,정읍,2019-03,13.4,24.5
245,정읍,2019-04,17.8,95.6
245,정읍,2019-05,25.1,55.5
245,정읍,2019-06,26.7,71.8
245,정읍,2019-07,29.3,258.8
245,정읍,2019-08,30.9,200.1
245,정읍,2019-09,26.3,300.9
245,정읍,2019-10,21,100.8
245,정읍,2019-11,15,56
245,정읍,2019-12,8,32.3
245,정읍,2020-01,7.1,73.3
245,정읍,2020-02,8.8,58.1
245,정읍,2020-03,13.8,39.1
245,정읍,2020-04,16.5,34.5
245,정읍,2020-05,23.5,86.1
245,정읍,2020-06,28.1,109.6
245,정읍,2020-07,26.8,465.8
245,정읍,2020-08,31.6,530.4
245,정읍,2020-09,25.5,211.4
245,정읍,2020-10,20.1,5.9
245,정읍,2020-11,14,69.8
245,정읍,2020-12,5.8,34.9
245,정읍,2021-01,4.3,42.6
245,정읍,2021-02,9.1,36.9
245,정읍,2021-03,14.8,94.2
245,정읍,2021-04,19.9,26.7
245,정읍,2021-05,22.8,96.4
245,정읍,2021-06,27.7,124.2
245,정읍,2021-07,31.5,260.3
245,정읍,2021-08,30,358.7
245,정읍,2021-09,26.8,156.8
245,정읍,2021-10,21.5,39.9
245,정읍,2021-11,14.6,94.8
245,정읍,2021-12,7.6,23.1
245,정읍,2022-01,4.1,3.7
245,정읍,2022-02,4.9,15.3
245,정읍,2022-03,13.8,72.3
245,정읍,2022-04,20.2,89.9
245,정읍,2022-05,24.6,7
245,정읍,2022-06,27.9,233.7
245,정읍,2022-07,30.9,109.2
245,정읍,2022-08,29.6,134.4
245,정읍,2022-09,27,124.5
245,정읍,2022-10,20.2,45
245,정읍,2022-11,16.6,77.6
245,정읍,2022-12,3.9,66.7
245,정읍,2023-01,5,22.1
245,정읍,2023-02,7.5,7.9
245,정읍,2023-03,16.3,30.9
245,정읍,2023-04,19.4,47.9
245,정읍,2023-05,24.6,202.1
245,정읍,2023-06,28.5,230.8
245,정읍,2023-07,30.3,705.4
245,정읍,2023-08,31.8,260.2
245,정읍,2023-09,28,198.8
245,정읍,2023-10,21.7,16.7
245,정읍,2023-11,13.9,90.9
245,정읍,2023-12,8,124
245,정읍,2024-01,6,67.9
245,정읍,2024-02,9.7,106
245,정읍,2024-03,12.9,69.3
245,정읍,2024-04,22,70.8
245,정읍,2024-05,24.9,83.9
245,정읍,2024-06,29.6,76.3
245,정읍,2024-07,31.4,307.4
245,정읍,2024-08,34.5,126.9
245,정읍,2024-09,31.9,153.6
245,정읍,2024-10,22.2,87.8
245,정읍,2024-11,16.3,47.2
245,정읍,2024-12,7.1,29.6
247,남원,2018-01,3,41
247,남원,2018-02,6.2,20.7
247,남원,2018-03,15.4,102.7
247,남원,2018-04,20.3,158.2
247,남원,2018-05,24.4,90.4
247,남원,2018-06,28.8,225.5
247,남원,2018-07,32.5,100
247,남원,2018-08,32.7,437
247,남원,2018-09,25.8,91.3
247,남원,2018-10,19.5,90.2
247,남원,2018-11,15.1,38.1
247,남원,2018-12,6.9,36.6
247,남원,2019-01,6.4,20.2
247,남원,2019-02,8.3,44.8
247,남원,2019-03,14.3,27.8
247,남원,2019-04,18.7,80.5
247,남원,2019-05,26.2,51.7
247,남원,2019-06,27.5,217.5
247,남원,2019-07,29.1,345.6
247,남원,2019-08,31,130.2
247,남원,2019-09,27.1,170
247,남원,2019-10,21.8,181.9
247,남원,2019-11,16.5,26.5
247,남원,2019-12,8.2,36.1
247,남원,2020-01,7.8,59.8
247,남원,2020-02,9.6,62.2
247,남원,2020-03,14.6,38.1
247,남원,2020-04,17.7,55.6
247,남원,2020-05,24.4,73.4
247,남원,2020-06,28.9,218.5
247,남원,2020-07,27,568.9
247,남원,2020-08,31.6,657
247,남원,2020-09,25.6,216.6
247,남원,2020-10,20.7,11.9
247,남원,2020-11,14.7,33.1
247,남원,2020-12,6.4,12.1
247,남원,2021-01,5.1,34.1
247,남원,2021-02,9.9,33.6
247,남원,2021-03,16.3,87.3
247,남원,2021-04,20.6,42.8
247,남원,2021-05,23.6,60.3
247,남원,2021-06,28.2,112.9
247,남원,2021-07,31.1,204.4
247,남원,2021-08,30.3,315.9
247,남원,2021-09,26.2,108.5
247,남원,2021-10,21.8,54.9
247,남원,2021-11,14.3,76.2
247,남원,2021-12,7.6,5.9
247,남원,2022-01,5.3,.7
247,남원,2022-02,5.7,3.9
247,남원,2022-03,14.6,73
247,남원,2022-04,21.5,42.6
247,남원,2022-05,25.4,1.6
247,남원,2022-06,28.5,162.3
247,남원,2022-07,30.6,158.2
247,남원,2022-08,29.7,162.7
247,남원,2022-09,26.9,70.4
247,남원,2022-10,20.8,53.2
247,남원,2022-11,16.8,54
247,남원,2022-12,3.7,28.8
247,남원,2023-01,5.3,26.4
247,남원,2023-02,8.8,19.9
247,남원,2023-03,17.3,45.5
247,남원,2023-04,19.8,37.9
247,남원,2023-05,24.3,172.6
247,남원,2023-06,28.9,273
247,남원,2023-07,30.4,628.9
247,남원,2023-08,32.3,294.2
247,남원,2023-09,28.3,107.1
247,남원,2023-10,21.7,9.9
247,남원,2023-11,13.9,83.5
247,남원,2023-12,8,106.8
247,남원,2024-01,6.3,34.3
247,남원,2024-02,9.7,111.6
247,남원,2024-03,13.4,65
247,남원,2024-04,22.3,75.6
247,남원,2024-05,25.2,91.1
247,남원,2024-06,29,191
247,남원,2024-07,31,312.8
247,남원,2024-08,34,146.9
247,남원,2024-09,30.8,223
247,남원,2024-10,22.1,100.9
247,남원,2024-11,15.8,60.1
247,남원,2024-12,6.7,3.7
248,장수,2018-01,1.6,33.1
248,장수,2018-02,4.2,21.7
248,장수,2018-03,13.9,122.7
248,장수,2018-04,18.8,170.5
248,장수,2018-05,22.7,116.3
248,장수,2018-06,27.1,182.2
248,장수,2018-07,31.1,104.5
248,장수,2018-08,31.2,565.5
248,장수,2018-09,24.4,133.6
248,장수,2018-10,17.8,143.5
248,장수,2018-11,13.7,43.1
248,장수,2018-12,5.6,28.3
248,장수,2019-01,4.9,16.3
248,장수,2019-02,7.1,44.6
248,장수,2019-03,12.4,49.5
248,장수,2019-04,17.2,89
248,장수,2019-05,24.3,73.3
248,장수,2019-06,26,169.7
248,장수,2019-07,27.6,299
248,장수,2019-08,29.6,88.4
248,장수,2019-09,25.8,239.1
248,장수,2019-10,20.2,127.4
248,장수,2019-11,14.7,28
248,장수,2019-12,6.7,38.5
248,장수,2020-01,5.9,108.6
248,장수,2020-02,8.2,65.3
248,장수,2020-03,12.9,43.2
248,장수,2020-04,15.6,45.7
248,장수,2020-05,22.6,81.4
248,장수,2020-06,27,210.2
248,장수,2020-07,25.3,584.6
248,장수,2020-08,29.6,623.4
248,장수,2020-09,23.4,268.2
248,장수,2020-10,18.9,8.5
248,장수,2020-11,13.2,73.4
248,장수,2020-12,4.6,13.5
248,장수,2021-01,3.2,36
248,장수,2021-02,8.5,38.1
248,장수,2021-03,14.6,109.3
248,장수,2021-04,18.5,50.8
248,장수,2021-05,21.3,117.9
248,장수,2021-06,26.2,150
248,장수,2021-07,29.5,203.6
248,장수,2021-08,28.5,380.7
248,장수,2021-09,24.9,111.8
248,장수,2021-10,20.5,49.8
248,장수,2021-11,13.2,92.2
248,장수,2021-12,6.1,5
248,장수,2022-01,4,1.8
248,장수,2022-02,3.8,6.6
248,장수,2022-03,13.1,99.7
248,장수,2022-04,20.1,62.5
248,장수,2022-05,23.5,3.8
248,장수,2022-06,26.7,226.2
248,장수,2022-07,29,157.1
248,장수,2022-08,28.1,167.5
248,장수,2022-09,25.5,74.9
248,장수,2022-10,19.4,66.3
248,장수,2022-11,15.9,89.3
248,장수,2022-12,2.5,26.9
248,장수,2023-01,3.9,28.5
248,장수,2023-02,7.9,13.6
248,장수,2023-03,15.8,31.4
248,장수,2023-04,18.2,64.2
248,장수,2023-05,22.7,239.2
248,장수,2023-06,27,348
248,장수,2023-07,28.8,761.8
248,장수,2023-08,30.2,296.2
248,장수,2023-09,26.5,165.6
248,장수,2023-10,20,15.9
248,장수,2023-11,12.3,94.8
248,장수,2023-12,6.7,108.9
248,장수,2024-01,5.1,56.5
248,장수,2024-02,8.1,127.7
248,장수,2024-03,11.4,74.1
248,장수,2024-04,20.7,75.7
248,장수,2024-05,23.4,112.2
248,장수,2024-06,27.1,183.3
248,장수,2024-07,29,470.2
248,장수,2024-08,31.7,67.8
248,장수,2024-09,28.9,278.9
248,장수,2024-10,20.8,101.8
248,장수,2024-11,14.4,79.2
248,장수,2024-12,4.8,16.9
251,고창군,2018-01,2.6,33.8
251,고창군,2018-02,5,41.1
251,고창군,2018-03,14.9,88.5
251,고창군,2018-04,19.9,115.4
251,고창군,2018-05,23.8,80.9
251,고창군,2018-06,27.9,202
251,고창군,2018-07,32.1,146.1
251,고창군,2018-08,32.9,247.4
251,고창군,2018-09,26,143.5
251,고창군,2018-10,19,146
251,고창군,2018-11,14.5,35.5
251,고창군,2018-12,5.8,33.9
251,고창군,2019-01,4.9,13.5
251,고창군,2019-02,7.1,29.2
251,고창군,2019-03,13.5,21.2
251,고창군,2019-04,17.9,81
251,고창군,2019-05,25.3,63.9
251,고창군,2019-06,26.8,74.6
251,고창군,2019-07,29.1,173.6
251,고창군,2019-08,30.8,236.1
251,고창군,2019-09,26.6,234.7
251,고창군,2019-10,21.4,118.5
251,고창군,2019-11,15.3,42.9
251,고창군,2019-12,8.2,32.5
251,고창군,2020-01,7.3,59
251,고창군,2020-02,9.2,48
251,고창군,2020-03,14,45
251,고창군,2020-04,16.8,31.8
251,고창군,2020-05,23.5,90.4
251,고창군,2020-06,28.1,157.1
251,고창군,2020-07,26.8,455.5
251,고창군,2020-08,31.7,464.9
251,고창군,2020-09,25.7,237.4
251,고창군,2020-10,20.3,8.1
251,고창군,2020-11,14.4,63.4
251,고창군,2020-12,6.3,11.1
251,고창군,2021-01,4.7,12.3
251,고창군,2021-02,9.4,12.6
251,고창군,2021-03,15.3,71.8
251,고창군,2021-04,20,29
251,고창군,2021-05,23.2,101.3
251,고창군,2021-06,28.1,131.4
251,고창군,2021-07,31.6,209.9
251,고창군,2021-08,30.5,329.7
